id,conversation_id,username,in_reply_to_screen_name,full_text,image_url,tweet_url,lang,location,favorite_count,quote_count,reply_count,retweet_count,user_id,created_at
1992939651712119300,1992939651712119300,2207129125,, ALERT: Over 400 NPM packages including key ENS and crypto libraries were hit by a worm-style attack stealing dev credentials and wallet keys. https://t.co/vQnOzJWi3G,https://pbs.twimg.com/media/G6hYC-nXAAEjyA_.jpg,122,en,New York,439,0,44,123,,2025-11-24 19:53:34
1992938706202657000,1992938706202657000,AmplifiLabs,, This week on Beyond the Build by Amplifi Labs: Supply Chain Shock AI‑Native Engineering and Smarter Workflows ️ Shai-Hulud Returns: 300+ NPM Packages Hijacked via Fake Bun Runtime A supply chain attack poisoned more than 300 npm packages by injecting a preinstall,,https://x.com/AmplifiLabs/status/1992938706202657067,en,,0,0,0,0,1652085375077056500,2025-11-24 19:49:49
1992937381616652500,1992937381616652500,JoinCryptoToday,, New NPM supply-chain attacked ENS and crypto libraries 400+ NPM packages infected with the Shai Hulud worm This thing auto-steals wallet keys and is spreading like a plague 25 000+ repos already hit. 1 000 more every 30 mins. Dev infra is on fire If you touch NPM assume https://t.co/u5ssHrCRHq,https://pbs.twimg.com/media/G6hV9SwbwAA2pVe.jpg,https://x.com/JoinCryptoToday/status/1992937381616652456,en,,1,0,1,0,1630090516552630300,2025-11-24 19:44:33
1992936273556701700,1992936273556701700,1021033269977145344,,Une récente attaque ciblant la chaîne d'approvisionnement NPM met en péril des bibliothèques essentielles utilisées dans les systèmes ENS et les cryptomonnaies soulignant la nécessité d'une vigilance accrue en matière de sécurité informatique. ️ #AI https://t.co/bUQRWsn9bw,,0,fr,Paris,0,0,0,0,,2025-11-24 19:40:09
1992935712644341800,1992935712644341800,CryptoBreakNews,,New NPM Supply Chain Hack Threatens ENS and Cryptocurrency Security Major Supply-Chain Attack Targets Crypto-Related Software Packages A significant JavaScript supply-chain attack has compromised over 400 software packages including at least 10 heavi... https://t.co/t2bDcKSGYH,,https://x.com/CryptoBreakNews/status/1992935712644341877,en,Dubai,0,0,0,0,981624095610691600,2025-11-24 19:37:55
1992935450034516500,1992935450034516500,blackducktradfi,,Blackduck says New NPM supply-chain attack compromises major ENS and crypto libraries Quacktastic news https://t.co/uLOvKKzHKE,https://pbs.twimg.com/media/G6hUOuvWYAAkGkT.jpg,https://x.com/blackducktradfi/status/1992935450034516468,en,Burj Al Salam Office  UAE,0,0,0,0,1888981045376385000,2025-11-24 19:36:52
1992935322519560400,1992935322519560400,abh1sek,,The Shai-Hulud attackers are back with a new supply chain attack targeting the npm ecosystem. Multiple popular packages were infected with malicious payload via preinstall script. https://t.co/4VCYZuP0p3,,https://x.com/abh1sek/status/1992935322519560399,en,India,1,0,2,0,14933363,2025-11-24 19:36:22
1992934194557882600,1992934194557882600,shunyatax,, A major supply chain breach: Over 400 packages on NPM including at least 10 crypto and ENS-related libraries were compromised by the Shai Hulud malware potentially exposing dev wallets and secrets. https://t.co/xsUIXwvLk8 https://t.co/JwUDhpAZHB,https://pbs.twimg.com/media/G6hTFoHaYAArXmC.jpg,https://x.com/shunyatax/status/1992934194557882639,en,Mumbai | Delhi | Jaipur,0,0,0,0,1541295727040614400,2025-11-24 19:31:53
1992933899975156000,1992933899975156000,coinspect,,️Another wave of Shai-Hulud-style NPM supply chain attacks is hitting web3 dependencies. Devs: don't obsess over today's list of compromised packages. In a few hours the list will be different. Focus on long-term controls:,,https://x.com/coinspect/status/1992933899975155881,en,,0,0,2,0,2612122892,2025-11-24 19:30:43
1992933883789132300,1992933883789132300,TheLeebowski,, A new supply-chain attack has hit major ENS and crypto libraries through NPM compromising security. Stay alert and ensure your projects are safe! #CryptoSecurity #SupplyChainAttack https://t.co/BMPGwp5l0n,https://pbs.twimg.com/media/G6hSzmFWYAANHCf.jpg,https://x.com/TheLeebowski/status/1992933883789132241,en,,0,0,0,0,91806559,2025-11-24 19:30:39
1992933760946286600,1992933760946286600,cry_pto_news,,A researcher warned Shai Hulud malware compromised more than 400 NPM libraries including at least 10 crypto packages mostly tied to ENS Market Data: ENS: $11.032 (-1.24%) https://t.co/MWp1KbS7e9,,https://x.com/cry_pto_news/status/1992933760946286595,en,,0,0,0,0,1654167397186642000,2025-11-24 19:30:10
1992933398789382400,1992933398789382400,380615084,, Zapier s NPM Account Hacked and Multiple Packages Infected with Malware Source: https://t.co/tDXA7RhsdY A massive supply chain attack targeting the NPM accounts of automation giant Zapier and the Ethereum Name Service (ENS). #cybersecuritynews https://t.co/K7Sgy1hBQn,https://pbs.twimg.com/media/G6hSW-SbQAAP4Jx.jpg,0,en,Chennai,0,0,0,0,,2025-11-24 19:28:43
1992933306841924000,1992933306841924000,gbhackers_news,, Zapier s NPM Account Hacked and Multiple Packages Infected with Malware Source: https://t.co/yuhQmG5mdS A massive supply chain attack targeting the NPM accounts of automation giant Zapier and the Ethereum Name Service (ENS). #cybersecuritynews https://t.co/MHFPe08xcv,https://pbs.twimg.com/media/G6hSQv3bkAAegXk.jpg,https://x.com/gbhackers_news/status/1992933306841924058,en,India,0,0,0,2,775281163933888500,2025-11-24 19:28:21
1992933056689373700,1992933056689373700,The_Cyber_News,, Zapier s NPM Account Hacked and Multiple Packages Infected with Malware | Source: https://t.co/vVuiUB20BB A massive supply chain attack targeting the NPM accounts of automation giant Zapier and the Ethereum Name Service (ENS). The campaign is being orchestrated by the same https://t.co/5t6d772uKN,https://pbs.twimg.com/media/G6hSCFKacAApCkd.jpg,https://x.com/The_Cyber_News/status/1992933056689373603,en,,23,1,2,7,1165106855879704600,2025-11-24 19:27:22
1992931634903998500,1992931634903998500,MAGA_Strategy,,ENS and crypto libraries got rekt by latest NPM attack. Your assets aren't safe! Think you're untouchable? | ENS and crypto libraries hit by NPM supply-chain attack. #BTC #ETH #Crypto #ENS #CryptoSecurity #NPM https://t.co/wUWKCdKDIy,,https://x.com/MAGA_Strategy/status/1992931634903998517,en,Web3,0,0,0,0,1929586096415166500,2025-11-24 19:21:43
1992931233488327000,1992931233488327000,samdotb,,another attack on npm another HN thread and another rust/go lovers that think it wouldn't happen on their favorites languages,,https://x.com/samdotb/status/1992931233488326833,en,France,0,0,0,0,1676185616147525600,2025-11-24 19:20:07
1992930018062660000,1992930018062660000,CryptovkaFeed,,Cointelegraph: A new supply chain attack on NPM has occurred compromising major libraries of ENS and other crypto projects #ENS,,https://x.com/CryptovkaFeed/status/1992930018062660039,en,,0,0,0,0,1669610009351667700,2025-11-24 19:15:17
1992928401510768600,1992928401510768600,martindonadieu,,We can now attest @npmjs token policy change was useless ! Same attack as September happened again with the new policy in place. https://t.co/gLaoUYOofC The problem was never the token expiration. The problem is NPM Install can run arbitrary code at install. @theo wtf are,,https://x.com/martindonadieu/status/1992928401510768666,en,MRR 🟩🟩🟩🟩🟩🟨⬜⬜⬜⬜ $20k,1,0,0,0,365398423,2025-11-24 19:08:52
1992926693808599300,1992926693808599300,_diginova,,btw there is a npm package attack infiltration via bun going on for those interested https://t.co/S0tIQaT7iW,https://pbs.twimg.com/media/G6hMQOeagAEf1g5.jpg,https://x.com/_diginova/status/1992926693808599289,en,स्वर्ग,4,1,2,1,1290527416616591400,2025-11-24 19:02:05
1992926285975167000,1992926285975167000,secharvesterx,,Shai-Hulud 2.0: Ongoing NPM Supply Chain Attack - Again https://t.co/T4iKuyqRrc https://t.co/0orrD6eN8Y,https://pbs.twimg.com/media/G6hL5QwWMAAH5h7.jpg,https://x.com/secharvesterx/status/1992926285975166986,en,Singapore,0,0,0,0,1852374517718401000,2025-11-24 19:00:28
1992924483389428000,1992924483389428000,wiz_io,, New Shai-Hulud-style npm attack hitting 25k+ repos and growing fast. Devs &amp; CI/CD exposed via malicious preinstall. Wiz Research has detection + mitigation. Details: https://t.co/vmAdV6kwtI,,https://x.com/wiz_io/status/1992924483389427993,en,Global 🌎,19,2,2,10,1272907097114583000,2025-11-24 18:53:18
1992921013114347500,1992921013114347500,942749624,, Massive npm supply-chain attack unfolding Zapier Postman PostHog &amp; hundreds more compromised in Sha1-Hulud: The Second Coming a self-propagating worm now spreading across the ecosystem. Over 200+ npm packages compromised and 26 000+ GitHub repos created containing https://t.co/0jxof1n92z,https://pbs.twimg.com/media/G6hGgjZXgAAjnTx.jpg,1,en,Paris,2,0,0,1,,2025-11-24 18:39:30
1992920327278764500,1992920327278764500,1041276721759043584,, Shai-Hulud 2.0: A new wave of npm supply-chain attacks targeting major packages (Zapier ENS PostHog Postman &amp; more) is ongoing. Attackers inject malicious code into published versions triggering during pre-install to gain code execution and exfiltrate environment vars ,,13,en,Paris,37,0,4,7,,2025-11-24 18:36:47
1992911247470403600,1992911247470403600,rozrozelad,,Someone may have meticulously stolen NPM keys from a variety of vendors (is there some common service that was compromised? unclear yet) to launch a yolo attack attempt on all of their customers at the same time. https://t.co/3QWYWrshMZ,,https://x.com/rozrozelad/status/1992911247470403624,en,,0,0,0,0,1455565973461811200,2025-11-24 18:00:42
1992910107945136000,1992910107945136000,358177080,,Yet another Shai-Hulud-style npm supply chain campaign that started a few hours ago: https://t.co/aJgNw5dUat,,4,en,Tel Aviv,9,0,1,0,,2025-11-24 17:56:10
1992906848727654700,1992906848727654700,abh1sek,,Zapier npm packages are likely compromised in a supply chain attack. We are investigating this in detail. https://t.co/1d0vaiBE9w,https://pbs.twimg.com/media/G6g6M10bMAA5Rbf.jpg,https://x.com/abh1sek/status/1992906848727654766,en,India,5,0,1,0,14933363,2025-11-24 17:43:13
1992903601002348800,1992903601002348800,144993330,,The 'NBSAPs for Private Finance: Indonesia' highlights the potential of creating enabling conditions for the development of innovative finance mechanisms such as blended finance schemes faith-based financing and debt-for-nature swaps. https://t.co/EnKFQCcKz9 https://t.co/KhgZ4QBaEw,https://pbs.twimg.com/media/G6g3Q2pW4AAjkIy.jpg,0,en,Cambridge,1,0,1,0,,2025-11-24 17:30:19
1992872292745888000,1992872292745888000,AikidoSecurity,, @zapier Has been compromised on NPM Multiple packages on NPM belonging to Zapier have been infected by the same threat actors behind the Shai Hulud attack last month. Packages compromised so far - zapier-platform-core - zapier-platform-cli - zapier-platform-schema -,,https://x.com/AikidoSecurity/status/1992872292745888025,en,,7,0,3,7,1575057336367997000,2025-11-24 15:25:55
1992619463435567400,1992619463435567400,nguyensky2012,,️ INFINIT Source Code Update @Infinit_Labs focuses on enhancing security interoperability and smart automated DeFi execution. Key updates: 1. Security Architecture Upgrade (Sep 2025) Mitigates NPM supply chain attack risks via a pre-defined agent design. 2. Agent Commerce,,https://x.com/nguyensky2012/status/1992619463435567242,en,,0,0,0,0,1647231233712349200,2025-11-23 22:41:15
1992328100009627600,1992304953092911000,Cyber78678,chux13786509,@chux13786509 may you can also launche supply chain attack or look NPM token i'm not sure but its can be very serious,,https://x.com/Cyber78678/status/1992328100009627707,en,0.0.0.0,1,0,1,0,1439996689885114400,2025-11-23 03:23:29
1991932695501578500,1991932695501578500,2715666338,,Supply chain attacks prove one thing: trust ≠ control. Deputy CTO @_Dwyer_ shows how attackers exploit identities OAuth &amp; SaaS to slip through trusted workflows. He explains why they succeed &amp; how teams can fight back. Full episode here: https://t.co/hQ5mc1BiL1 https://t.co/d19LRNNUHC,https://pbs.twimg.com/amplify_video_thumb/1991931550745886720/img/a4D-xum6fDqpYYfF.jpg,2,en,Stow,3,0,0,0,,2025-11-22 01:12:17
1991892166948586000,1991892155590463500,mattaereal,mattaereal,3/5 - Web3 does not just have had security but attracts more threat actors and criminals because there is more reward - Attack surface has broadened. Devsecops is more needed than ever. Supply chain attacks are imminent. Shalai Huluf npm warm was a wake up call.,,https://x.com/mattaereal/status/1991892166948585901,en,🇦🇷,2,0,1,0,180391481,2025-11-21 22:31:14
1991863125394526500,1991863125394526500,ersinkoc,, 3. Parti Kütüphane Güncellemesi (Supply Chain) Projeyi güncel tutmak. Vibe Prompt: Tüm paketleri son sürüme güncelle (npm update). Sonuç: Paketler güncellenir. Felaket: Kullandığın UI kütüphanesi Breaking Change (Geriye uyumsuz değişiklik) yapmıştır. Butonların hepsi,,https://x.com/ersinkoc/status/1991863125394526398,tr,Tallinn 🇪🇪,11,0,0,0,15624515,2025-11-21 20:35:50
1991859042055270400,1991859042055270400,824652273523552256,,Over 67 000 Fake npm Packages Flood Registry in Worm-Like Spam Attack https://t.co/JxT5XgdDAe via @TheHackersNews,,0,en,Connecticut,0,0,0,0,,2025-11-21 20:19:37
1991629627895190000,1991629627895190000,14183700,,Over 67 000 Fake npm Packages Flood Registry in Worm-Like Spam Attack,,0,en,Parksville,0,0,0,0,,2025-11-21 05:08:00
1991560002298102300,1991560002298102300,wevm_dev,, npm i wagmi@3 fine-grained control over connector dependencies install only what you need manage version bumps at your own pace ️ choose what 3rd-party code/licenses you install lock down your app's supply chain https://t.co/doF8ePbgHi,https://pbs.twimg.com/media/G6NuZzYWAAAoKyi.png,https://x.com/wevm_dev/status/1991560002298102185,en,,72,5,6,7,1440103863407849500,2025-11-21 00:31:20
1991542742716178400,1991542680560734500,blockworksres,blockworksres,5/ The vectors are evolving. It isn't just phishing. It's infrastructure hijacking. - DNS Hijacking (Curve Finance) - CDN Poisoning - Supply Chain Attacks (NPM) When a protocol relies on Vercel or AWS a single web2 credential compromise can drain onchain liquidity. https://t.co/hvO0ux0chV,https://pbs.twimg.com/media/G6NhkfracAM14xW.jpg,https://x.com/blockworksres/status/1991542742716178449,en,,4,0,1,0,1522646662895784000,2025-11-20 23:22:45
1991433860404420600,1991433860404420600,jfrog,,The recent #npm supply chain breach is a critical reminder: your dependencies are a target. But how do you actually protect your projects? Join JFrog experts David Cohen &amp; Jesse H. on 27 November (10am CET) for a live technical dissection of the attack. They'll demo how JFrog https://t.co/6fD0TLMyKq,https://pbs.twimg.com/media/G6L-hqXW8AAgHJl.jpg,https://x.com/jfrog/status/1991433860404420708,en,🌎,2,0,0,1,38003146,2025-11-20 16:10:06
1991386080646459600,1991386080646459600,transilienceai,, IndonesianFoods Worm Threat Intelligence Report [High] Nov 20 2025 Analysis of the IndonesianFoods worm a self-propagating campaign flooding the npm registry with tens of thousands of auto-generated packages. This report details the campaign's characteristics potential... https://t.co/t2XPopWey0,https://pbs.twimg.com/media/G6LTE2mWUAAkJBn.jpg,https://x.com/transilienceai/status/1991386080646459726,en,,0,0,0,0,1771287613481132000,2025-11-20 13:00:14
1991289913380118800,1991289913380118800,2962250414,,Missed this month s #PatchTuesday webinar? The recording is live ▶️ One of the toughest months of the year: major 9.8 CVE #Windows11 hotpatch loops Ivanti and OWA exploits NPM supply chain issues Teams privacy concerns and record-breaking third-party updates. Catch the https://t.co/QqoFtHph97,https://pbs.twimg.com/media/G6J7m16WQAA3x-K.jpg,2,en,Colorado,7,0,0,0,,2025-11-20 06:38:06
1991226975877300700,1991226975877300700,Huntio,, Over 67 000 Fake npm Packages Flood Registry in Worm-Like Spam Attack https://t.co/OW0m8ueixX The IndonesianFoods worm has published 67 000+ malicious npm packages since early 2024 in a self-replicating campaign exploiting the Tea protocol for crypto farming. Packages,,https://x.com/Huntio/status/1991226975877300649,en,United States,4,0,0,5,1665789406026842000,2025-11-20 02:28:00
